Game,StdDev_Sentiment,TotalNegative,TotalPositive,StdDev_ContainWord
Mini-Mario & Friends: amiibo Challenge,30,10,26,0.119703562820791
Mini-Mech Mayhem,0,4,4,7.92817888472546e-02
MiniCopter: Adventure Flight,0,4,4,7.92817888472546e-02
MiniSquadron,0,4,4,7.92817888472546e-02
Mining Rail,0,4,4,7.92817888472546e-02
Mining Rail 2,0,4,4,7.92817888472546e-02
Minion Masters,4,12,12,0.156064380023992
Ministry of Broadcast,20,12,20,0.122159656617992
Minit,0,12,12,7.92765983802061e-02
Minit Fun Racer,-2,6,6,9.08278502458793e-02
Minoria,10,34,34,0.126514993643149
Minority Report: Everybody Runs,-38,38,22,0.111658736410029
Minotaur Arcade Volume 1,0,4,4,7.92817888472546e-02
Minute to Win It,6,4,8,9.08210546788237e-02
Minutes,-4,6,4,8.86362530225011e-02
Mira,0,4,4,7.92817888472546e-02
Miracle Sudoku,0,4,4,7.92817888472546e-02
Mirador,0,4,4,7.92817888472546e-02
Mirror,0,4,4,7.92817888472546e-02
"Mirror's Edge",0,8,8,7.92778959013954e-02
"Mirror's Edge Catalyst",0,8,8,7.92778959013954e-02
Misadventures of Laura Silver: Chapter I,0,4,4,7.92817888472546e-02
"Miska's Cave",-4,6,4,8.86362530225011e-02
Missile Command,0,6,6,9.7099964285426e-02
Missile Command: Recharged,4,10,14,9.08233903578186e-02
MissileDancer,0,4,4,7.92817888472546e-02
Mission: Impossible,4,6,10,0.101061793551899
Mission: Impossible: Operation Surma,-4,20,18,8.63887400551125e-02
"Mission: It's Complicated",0,4,4,7.92817888472546e-02
Mister Mosquito,-10,12,10,0.141532678165273
Mitsurugi Kamui Hikae,-4,10,8,8.40859892616487e-02
Mittelborg: City of Mages,0,8,8,7.92778959013954e-02
Mix Superstar,-4,6,4,8.86362530225011e-02
Mixups by POWGI,-4,6,4,8.86362530225011e-02
Mobile Light Force 2,10,8,16,0.138729228114634
Mobile Suit Gundam Seed: Battle Assault,24,4,16,0.128364660365509
Mobile Suit Gundam Seed: Never Ending Tomorrow,18,6,16,0.126863536371464
Mobile Suit Gundam: Battle Operation 2,0,4,4,7.92817888472546e-02
Mobile Suit Gundam: Crossfire,0,4,4,7.92817888472546e-02
Mobile Suit Gundam: Encounters in Space,0,4,4,7.92817888472546e-02
Mobile Suit Gundam: Extreme VS. MaxiBoost ON,-4,6,4,8.86362530225011e-02
Mobile Suit Gundam: Federation vs. Zeon,-12,10,4,0.104853463185644
Mobile Suit Gundam: Gundam vs. Zeta Gundam,8,8,14,0.112110370934242
Mobile Suit Gundam: Journey to Jaburo,-6,14,12,0.138738125790678
Mobile Suit Gundam: Zeonic Front,22,6,18,0.138675830069678
"Mobius Front '83",-4,8,6,0.104877005922553
Mochi Mochi Boy,0,12,12,7.92765983802061e-02
Moco Moco Friends,0,4,4,7.92817888472546e-02
ModNation Racers,0,8,8,7.92778959013954e-02
Modern Combat: Blackout,-16,18,12,0.137284124610059
Modern Combat: Domination,0,4,4,7.92817888472546e-02
Modern Tales: Age Of Invention,0,4,4,7.92817888472546e-02
Modern Tales: Age of Invention,0,4,4,7.92817888472546e-02
Moero Chronicle Hyper,0,4,4,7.92817888472546e-02
Moero Crystal H,0,4,4,7.92817888472546e-02
Mojo!,-14,20,16,0.12455587570032
Moki Moki,0,4,4,7.92817888472546e-02
Mokoko,0,4,4,7.92817888472546e-02
Molecats,0,4,4,7.92817888472546e-02
Molly Maggot,0,4,4,7.92817888472546e-02
Mom Hid My Game!,16,6,12,0.134392077945828
Mom Hid My Game! 2,0,4,4,7.92817888472546e-02
Momentum,0,4,4,7.92817888472546e-02
Momodora: Reverie Under the Moonlight,-34,30,18,0.118342155811899
Momonga Pinball Adventures,-4,14,12,8.25132841977151e-02
Mon Premier Karaoke,0,4,4,7.92817888472546e-02
Monaco: Complete Edition,26,6,16,0.157237022323301
"Monaco: What's Yours Is Mine",0,4,4,7.92817888472546e-02
Monday Night Combat,-36,22,6,0.163290585110628
Monkey Barrels,0,8,8,7.92778959013954e-02
"Monkey Island 2 Special Edition: LeChuck's Revenge",0,8,8,7.92778959013954e-02
Monkey King: Hero is Back,-10,20,18,0.121365022921447
Monkey King: Master of the Clouds,2,8,10,0.117258689092774
Monkey Mischief: Party Time,0,4,4,7.92817888472546e-02
Monkey Pirates,0,8,8,7.92778959013954e-02
Monkey Wall,0,4,4,7.92817888472546e-02
Monochroma,0,4,4,7.92817888472546e-02
Monochrome Order,0,4,4,7.92817888472546e-02
Monochrome Racing,-22,16,8,0.112967730733829
Monochrome World,0,4,4,7.92817888472546e-02
Mononoke Slashdown,0,4,4,7.92817888472546e-02
Monopoly,-4,22,20,9.08217976715649e-02
Monopoly Party!,6,12,14,8.63887772921831e-02
Monopoly Plus,0,4,4,7.92817888472546e-02
Monopoly Streets,4,20,26,0.107340702238924
Monopoly for Nintendo Switch,0,4,4,7.92817888472546e-02
Monopoly: Family Fun Pack,0,8,8,7.92778959013954e-02
Monster 4X4: World Circuit,6,10,14,9.40101733956287e-02
Monster 4x4 3D,0,4,4,7.92817888472546e-02
Monster 4x4: Masters of Metal,4,18,20,0.125348744152543
Monster 4x4: Stunt Racer,10,6,14,0.110338100559638
Monster Blast,0,4,4,7.92817888472546e-02
Monster Boy and the Cursed Kingdom,18,24,34,0.105335655729524
Monster Combine TD,0,4,4,7.92817888472546e-02
Monster Energy Supercross - The Official Videogame,-10,18,14,8.93670977081605e-02
Monster Energy Supercross - The Official Videogame 2,-34,44,30,0.136815387037643
Monster Energy Supercross - The Official Videogame 3,-12,34,36,0.122171022872831
Monster Energy Supercross - The Official Videogame 4,-12,32,26,9.62786798668836e-02
Monster Force,0,4,4,7.92817888472546e-02
Monster Garage,6,4,6,9.90952293689209e-02
Monster High: 13 Wishes,0,4,4,7.92817888472546e-02
Monster High: New Ghoul in School,0,12,12,7.92765983802061e-02
Monster High: Skultimate Roller Maze,0,8,8,7.92778959013954e-02
Monster House,2,18,20,9.77654557126076e-02
Monster Hunter,6,10,12,0.141541399608958
Monster Hunter 3 Ultimate,0,8,8,7.92778959013954e-02
Monster Hunter 4 Ultimate,0,4,4,7.92817888472546e-02
Monster Hunter Freedom,4,4,6,8.86362530225011e-02
Monster Hunter Freedom 2,-10,10,8,0.132945094766888
Monster Hunter Freedom Unite,4,4,8,8.40873658436049e-02
Monster Hunter Generations,0,4,4,7.92817888472546e-02
Monster Hunter Generations Ultimate,0,4,4,7.92817888472546e-02
Monster Hunter Rise,0,4,4,7.92817888472546e-02
Monster Hunter Stories,0,4,4,7.92817888472546e-02
Monster Hunter Tri,0,4,4,7.92817888472546e-02
Monster Hunter: World,0,8,8,7.92778959013954e-02
Monster Hunter: World - Iceborne,-6,20,16,0.100407563359765
Monster Jam,-18,30,28,0.1451854258283
Monster Jam Battlegrounds,0,4,4,7.92817888472546e-02
Monster Jam Maximum Destruction,0,4,4,7.92817888472546e-02
Monster Jam Steel Titans,12,18,24,9.18949754171497e-02
Monster Jam Steel Titans 2,-4,18,16,8.17155424893264e-02
Monster Jam: Crush It!,-28,22,10,0.113821004667211
Monster Jam: Maximum Destruction,0,4,4,7.92817888472546e-02
Monster Jam: Path of Destruction,-10,22,20,0.109153401502153
Monster Jam: Urban Assault,14,14,22,9.50448836743611e-02
Monster Kingdom: Jewel Summoner,2,8,10,0.113859123096937
Monster Lab,28,6,18,0.155969435905684
Monster Loves You!,0,8,8,7.92778959013954e-02
Monster Madness: Battle for Suburbia,4,12,14,0.142925118280553
Monster Madness: Grave Danger,2,6,6,9.08278502458793e-02
Monster Prom 2: Monster Camp,0,4,4,7.92817888472546e-02
Monster Prom: XXL,-2,24,22,0.104246886282504
Monster Rancher,-6,10,8,0.113853702201946
Monster Rancher 3,4,6,10,0.101061793551899
Monster Rancher 4,16,8,14,0.1634133820208
Monster Rancher Advance,2,6,6,0.106735651971111
Monster Rancher Advance 2,-4,6,4,8.86362530225011e-02
Monster Rancher EVO,0,4,4,7.92817888472546e-02
Monster Sanctuary,-4,18,16,8.17155424893264e-02
Monster Shooter,0,4,4,7.92817888472546e-02
Monster Slayers,0,12,12,7.92765983802061e-02
Monster Train,0,8,8,7.92778959013954e-02
Monster Truck Championship,30,32,48,0.105799017162538
Monster Truck Madness,0,4,4,7.92817888472546e-02
Monster Trucks,0,4,4,7.92817888472546e-02
Monster Trucks Mayhem,-12,10,4,0.104853463185644
Monster Trux: Arenas,0,4,4,7.92817888472546e-02
Monster Viator,0,8,8,7.92778959013954e-02
Monster of the Deep: Final Fantasy XV,10,6,10,0.123763069841206
Monsters (Probably) Stole My Princess,6,14,16,0.173919726088924
Monsters vs. Aliens,0,16,16,7.92759496435017e-02
"Monsters, Inc.",-4,12,10,9.29607432454594e-02
"Monsters, Inc. Scream Arena",12,10,18,0.142907843753428
"Monsters, Inc. Scream Team",0,4,4,7.92817888472546e-02
Monstrum,0,8,8,7.92778959013954e-02
Moon Chronicles: Episode 1,0,4,4,7.92817888472546e-02
Moon Diver,10,14,22,0.126126537392818
Moon Hunters,0,12,12,7.92765983802061e-02
Moon Raider,0,24,22,0.129458143050038
Moonfall Ultimate,0,12,12,7.92765983802061e-02
Moonlighter,-6,22,20,0.102982573124809
Moonlighter: Between Dimensions,0,16,16,7.92759496435017e-02
Moons of Madness,10,20,24,0.112694553731901
Moorhuhn Kart 2,0,4,4,7.92817888472546e-02
Moorhuhn Knights & Castles,0,4,4,7.92817888472546e-02
Moose Life,-2,30,24,0.182188191961746
Morbid: The Seven Acolytes,22,26,36,0.114276751714711
Mordheim: City of the Damned,-32,28,16,0.14150446880895
Mordheim: Warband Skirmish,0,4,4,7.92817888472546e-02
More Dark,0,12,12,7.92765983802061e-02
Morels: The Hunt,0,4,4,7.92817888472546e-02
Morkredd,6,20,22,0.10549474847104
MorphX,16,6,14,0.131436411847117
Morphies Law,0,4,4,7.92817888472546e-02
Morphies Law: Remorphed,8,10,16,9.50476116276648e-02
Morphite,26,18,28,0.118350846715842
Mortal Blitz,0,4,4,7.92817888472546e-02
Mortal Kombat,0,8,8,7.92778959013954e-02
Mortal Kombat 11,0,12,12,7.92765983802061e-02
Mortal Kombat 11 Ultimate,16,28,34,9.08197568603191e-02
Mortal Kombat 11: Aftermath,0,22,22,8.9734282026687e-02
Mortal Kombat 11: Aftermath Kollection,0,8,8,7.92778959013954e-02
Mortal Kombat 11: Kombat Pack 2,8,8,12,9.08208422048834e-02
Mortal Kombat Advance,-2,12,14,0.141545760129283
Mortal Kombat Arcade Kollection,26,10,24,0.122950095770481
Mortal Kombat II,0,4,4,7.92817888472546e-02
Mortal Kombat Komplete Edition,4,16,16,0.123771952040679
Mortal Kombat X,0,8,8,7.92778959013954e-02
Mortal Kombat XL,2,18,18,0.119739646544628
Mortal Kombat vs. DC Universe,10,8,14,8.97311120042056e-02
Mortal Kombat: Armageddon,0,22,24,0.122173443290673
Mortal Kombat: Deadly Alliance,26,22,38,0.113412155507736
Mortal Kombat: Deception,10,28,38,0.138732502627717
Mortal Kombat: Shaolin Monks,24,14,28,0.134401551147768
Mortal Kombat: Special Forces,-12,10,6,0.131452846240939
Mortal Kombat: Tournament Edition,0,4,4,7.92817888472546e-02
Mortal Kombat: Unchained,14,4,10,0.113826593854509
Mortal Shell,-2,22,22,0.107949111533812
Mortal Shell: Enhanced Edition,-4,10,8,8.40859892616487e-02
Mortar Melon,0,4,4,7.92817888472546e-02
Mortimer Beckett and the Secrets of Spooky Manor,0,4,4,7.92817888472546e-02
Mosaic,-18,42,40,0.137664249563268
Moshi Monsters: Katsuma Unleashed,0,4,4,7.92817888472546e-02
Moshi Monsters: Moshlings Theme Park,10,4,10,9.90827718074695e-02
Moss,0,4,4,7.92817888472546e-02
Mother Russia Bleeds,-10,34,32,0.173346817641528
Mothergunship,-14,20,12,0.116404933006192
Motion Explosion!,0,4,4,7.92817888472546e-02
MotionSports,0,4,4,7.92817888472546e-02
MotionSports Adrenaline,44,14,34,0.15346017184415
Moto Racer 4,14,12,20,0.111228026064465
Moto Racer Advance,0,4,4,7.92817888472546e-02
Moto Rush GT,8,6,8,0.12217133885274
MotoGP,12,30,40,0.117249230461511
"MotoGP '06",6,6,12,0.117253425367628
"MotoGP '07",18,8,14,0.152202691036811
MotoGP 07,8,4,8,9.70872507057596e-02
MotoGP 08,0,16,16,7.92759496435017e-02
MotoGP 09/10,0,8,8,7.92778959013954e-02
MotoGP 10/11,14,16,22,0.20880326488652
MotoGP 13,0,8,8,7.92778959013954e-02
MotoGP 14,0,12,12,7.92765983802061e-02
MotoGP 17,2,16,20,0.129207013147854
MotoGP 18,12,20,28,0.109750669205554
MotoGP 19,0,12,12,7.92765983802061e-02
MotoGP 2,-6,26,26,0.147650580112781
MotoGP 20,8,20,24,8.97334223835178e-02
MotoGP 21,24,20,32,9.21050536719765e-02
MotoGP 3,12,4,12,0.101037361835465
MotoGP 3: Ultimate Racing Technology,4,4,6,8.86362530225011e-02
MotoGP 4,-6,10,8,0.129966021643552
MotoHeroz,30,6,18,0.157209542769835
Motocross Madness,2,6,8,0.113859123096937
Motocross Mania,-12,16,12,0.150929627881049
Motocross Mania 3,0,4,4,7.92817888472546e-02
Motocross Maniacs Advance,0,4,4,7.92817888472546e-02
Motor Mayhem: Vehicular Combat League,-2,8,8,0.106735651971111
Motor Strike: Immortal Legends,0,4,4,7.92817888472546e-02
Motor Trend presents Lotus Challenge,-8,6,4,0.112110370934242
MotorStorm,0,4,4,7.92817888472546e-02
MotorStorm Arctic Edge,0,22,26,0.135875467936629
MotorStorm RC,0,4,4,7.92817888472546e-02
MotorStorm: Apocalypse,-10,24,18,0.20114598088901
MotorStorm: Pacific Rift,4,4,6,8.86362530225011e-02
Motorbike,-42,24,8,0.169144945585689
Motorcycle Club,-16,18,10,0.15091531448701
Motorcycle Mechanic Simulator,-16,12,6,0.137284124610059
Motorsport Manager,-4,8,6,0.104877005922553
Mount & Blade: Warband,-14,22,24,0.151583592766515
Mountain Bike Adrenaline,0,4,4,7.92817888472546e-02
Mountain Crime: Requital,0,4,4,7.92817888472546e-02
Mountain Peak Battle Mess,0,4,4,7.92817888472546e-02
Mountain Sports,0,4,4,7.92817888472546e-02
Mouse House,0,4,4,7.92817888472546e-02
MouseCraft,0,12,12,7.92765983802061e-02
Move or Die,8,6,12,0.12217133885274
Moving Out,36,18,36,0.110333295013317
Moving Out: Movers in Paradise,-8,12,8,8.86319007476699e-02
"Mowin' & Throwin'",0,4,4,7.92817888472546e-02
Mr Blaster,0,4,4,7.92817888472546e-02
Mr. Driller 2,0,4,4,7.92817888472546e-02
Mr. Driller Online,0,4,4,7.92817888472546e-02
Mr. Driller W,0,4,4,7.92817888472546e-02
Mr. Driller: Drill Land,4,22,28,0.144287413841934
Mr. Massagy: Mayo Edition,0,4,4,7.92817888472546e-02
Mr. Prepper,8,12,16,0.163436042130736
Mr. Pumpkin Adventure,0,8,8,7.92778959013954e-02
Mr. Shifty,0,8,8,7.92778959013954e-02
"Ms. 'Splosion Man",6,20,26,0.140842593217901
Ms. Germinator,0,4,4,7.92817888472546e-02
Ms. Pac-Man,0,4,4,7.92817888472546e-02
Ms. Pac-Man Maze Madness,8,20,26,0.106112934441328
Mucha Lucha! Mascaritas of the Lost Code,20,12,24,0.168136192121947
Muddledash,10,10,20,0.157307661989968
Mugen Souls,0,4,4,7.92817888472546e-02
Mugen Souls Z,0,4,4,7.92817888472546e-02
Mugsters,0,12,12,7.92765983802061e-02
Mulaka,16,24,30,0.127414999537429
Munchkin: Quacked Quest,-30,34,22,0.108089778690133
Mundaun,18,32,38,0.117916112879283
Muppet Pinball Mayhem,6,4,6,9.90952293689209e-02
Muppets Party Cruise,20,12,24,0.122159656617992
Murakumo: Renegade Mech Pursuit,6,8,10,0.126907314708411
Muramasa: The Demon Blade,0,4,4,7.92817888472546e-02
Murder by Numbers,0,8,8,7.92778959013954e-02
Murder on the Titanic,0,4,4,7.92817888472546e-02
Murdered: Soul Suspect,0,14,14,8.56285129256561e-02
Musashi: Samurai Legend,4,8,10,0.118920088263882
Muscle March,0,4,4,7.92817888472546e-02
Muse Dash,-4,22,22,0.126905946311744
Mushroom Cats 2,0,4,4,7.92817888472546e-02
Mushroom Heroes,0,4,4,7.92817888472546e-02
Mushroom Men: The Spore Wars,0,4,4,7.92817888472546e-02
Mushroom Quest,0,8,8,7.92778959013954e-02
Mushroom Wars 2,26,6,20,0.14145416097444
Music Racer,0,12,12,7.92765983802061e-02
Music on: Electric Guitar,0,4,4,7.92817888472546e-02
Musicverse: Electronic Keyboard,0,4,4,7.92817888472546e-02
Must Dash Amigos,0,8,8,7.92778959013954e-02
Musynx,16,12,22,0.113843368421622
Mutant Football League,20,8,18,0.10485640761742
Mutant Football League: Dynasty Edition,22,18,34,0.119455479332667
Mutant Mudds,0,4,4,7.92817888472546e-02
Mutant Mudds Collection,4,8,10,0.122178916544722
Mutant Mudds Deluxe,-4,10,8,8.40859892616487e-02
Mutant Mudds: Super Challenge,-4,20,20,0.104872755134896
Mutant Storm Empire,0,4,4,7.92817888472546e-02
Mutant Storm Reloaded,-28,20,12,0.179397512497424
Mutant Year Zero: Road to Eden,0,8,8,7.92778959013954e-02
Mutant Year Zero: Road to Eden - Deluxe Edition,-10,10,6,0.126897587494293
Mutant Year Zero: Road to Eden - Seed of Evil,0,4,4,7.92817888472546e-02
Mutazione,16,8,18,9.70824834645544e-02
Mutropolis,50,10,32,0.214165886328147
Muv-Luv Unlimited: The Day After - Episode 00,-4,6,4,8.86362530225011e-02
Muv-Luv photonflowers*,0,4,4,7.92817888472546e-02
Muv-Luv photonmelodies,0,4,4,7.92817888472546e-02
My Aquarium,-6,12,12,0.105805396808638
My Aquarium 2,0,4,4,7.92817888472546e-02
My Arctic Farm,0,4,4,7.92817888472546e-02
My Aunt is a Witch,0,8,8,7.92778959013954e-02
My Big Sister,6,32,34,0.152233269914561
My Brother Rabbit,20,14,24,0.102337273371452
My Dolphin,0,4,4,7.92817888472546e-02
My Exercise,0,4,4,7.92817888472546e-02
My Exotic Farm,0,4,4,7.92817888472546e-02
My Farm,10,12,14,0.116408909206919
My First Songs,0,8,8,7.92778959013954e-02
My First Songs 2,0,4,4,7.92817888472546e-02
My Fitness Coach,6,6,8,0.113853702201946
My Friend Pedro,0,18,18,8.4084842366885e-02
My Girlfriend is a Mermaid!?,0,4,4,7.92817888472546e-02
"My Hero One's Justice",2,18,20,0.104246886282504
"My Hero One's Justice 2",-4,26,26,0.112112951143976
My Hidden Things,48,12,32,0.118873373379582
My Horse & Me,0,4,4,7.92817888472546e-02
My Jurassic Farm,0,4,4,7.92817888472546e-02
My Life on a Farm 3D,0,4,4,7.92817888472546e-02
My Little Baby,0,4,4,7.92817888472546e-02
My Little Riding Champion,0,4,4,7.92817888472546e-02
My Memory of Us,6,18,20,0.104246228522606
My Name is Mayo,4,10,10,0.153526513856469
My Night Job,0,4,4,7.92817888472546e-02
My Nintendo Picross - The Legend of Zelda: Twilight Princess,2,6,8,9.91014575624044e-02
My Pet School 3D,0,4,4,7.92817888472546e-02
My Pets,0,4,4,7.92817888472546e-02
My Planetarium,0,4,4,7.92817888472546e-02
My Pokemon Ranch,0,4,4,7.92817888472546e-02
My Riding Stables: Life with Horses,0,4,4,7.92817888472546e-02
My Spanish Coach,0,4,4,7.92817888472546e-02
My Street,10,4,8,0.106718302927643
My Style Studio: Hair Salon,0,8,8,7.92778959013954e-02
My Style Studio: Notebook,0,4,4,7.92817888472546e-02
My Time At Portia,-6,20,18,9.36608232450572e-02
My Universe - My Baby,0,4,4,7.92817888472546e-02
My Universe: Pet Clinic Cats and Dogs,-4,10,8,8.40859892616487e-02
My Universe: School Teacher,0,4,4,7.92817888472546e-02
My Western Horse 3D,0,4,4,7.92817888472546e-02
My Word Coach,0,4,4,7.92817888472546e-02
My Zoo,4,4,6,8.86362530225011e-02
My Zoo: Vet Practice 3D,0,4,4,7.92817888472546e-02
MySims,-4,6,4,8.86362530225011e-02
MySims Agents,-14,16,8,0.157295890915205
MySims Kingdom,56,8,34,0.197899067331957
MySims Party,0,4,4,7.92817888472546e-02
MySims Racing,-6,8,6,9.90952293689209e-02
MySims SkyHeroes,-14,26,20,0.124820570248617
Myst,0,8,8,7.92778959013954e-02
Myst III: Exile,68,14,46,0.168041194111522
Myst IV: Revelation,-4,8,8,0.115569403984519
Mystery Case Files: Dire Grove,0,4,4,7.92817888472546e-02
Mystery Case Files: Ravenhearst,0,4,4,7.92817888472546e-02
Mystery Case Files: Return to Ravenhearst,0,4,4,7.92817888472546e-02
Mystery Case Files: The Malgrave Incident,-2,10,10,0.135881572333674
Mystery Castle,0,4,4,7.92817888472546e-02
Mystery Murders: Jack the Ripper,0,4,4,7.92817888472546e-02
Mystery Murders: The Sleeping Palace,0,4,4,7.92817888472546e-02
Mystic Chronicles,0,4,4,7.92817888472546e-02
Mystic Fate,0,4,4,7.92817888472546e-02
Mystic Heroes,6,16,20,0.127676670251097
Mystic Vale,0,4,4,7.92817888472546e-02
Mystical Ninja starring Goemon,0,14,16,0.161022074345834
Mystik Belle,0,8,8,7.92778959013954e-02
Myth Makers: Orbs of Doom,0,4,4,7.92817888472546e-02
Myth Makers: Super Kart GP,-30,16,6,0.169243438911715
Myth Makers: Trixie in Toyland,-8,8,6,0.125345667226369
Mythic Ocean,0,4,4,7.92817888472546e-02
Myths of Orion: Light from the North,0,4,4,7.92817888472546e-02
Mytran Wars,0,4,4,7.92817888472546e-02
N+,-16,22,18,0.128435261791757
N++,0,12,12,7.92765983802061e-02
N.E.R.O.: Nothing Ever Remains Obscure,-12,14,8,9.29541042593418e-02
N.O.V.A. - Near Orbit Vanguard Alliance,4,6,8,0.104877005922553
N3II: Ninety-Nine Nights,0,4,4,7.92817888472546e-02
NAIRI: Tower of Shirin,0,4,4,7.92817888472546e-02
NARC,-16,20,14,0.12376260269378
NASCAR,-12,10,6,0.131452846240939
"NASCAR '14",0,8,8,7.92778959013954e-02
"NASCAR '15",-34,18,4,0.154658542680435
NASCAR 06: Total Team Control,16,14,22,0.122165339916356
NASCAR 07,0,8,8,7.92778959013954e-02
NASCAR 08,-10,22,18,0.106727379204817
NASCAR 09,-26,26,14,0.105481748121508
NASCAR 2001,12,10,14,0.106724628550646
NASCAR 2005: Chase for the Cup,6,16,18,0.121367565402661
